       712        712          3
       712        712          7
       712        712          9
       713        713          3
       713        713          7
       713        713          8
       713        713          9
       714        714          3
       714        714          7
       714        714          8
       714        714          9
       715        715          4
       715        715          8
       715        715          9
       716        716          3
       716        716          6
       716        716          8
       716        716          9
       717        717          6
       717        717          8
       718        718          3
       718        718          8
       719        719          0
       719        719          3
       719        719          7
       719        719          8
       719        719          9
       720        720          4
       721        721          4
       721        721          8
       721        721          9
       722        722          3
       722        722          7
       722        722          8
       723        723          3
       723        723          5
       723        723          8
       723        723          9
       724        724          7
       724        724          8
       725        725          8
       726        726          1
       726        726          3
       726        726          8
       726        726          9
       727        727          1
       727        727          3
       727        727          6
       727        727          8
       727        727          9
       728        728          0
       728        728          3
       728        728          4
       728        728          9
       729        729          4
       729        729          8
       729        729          9
       730        730          7
       730        730          8
       730        730          9
       731        731          6
       731        731          7
       732        732          3
       733        733          0
       733        733          3
       733        733          7
       733        733          8
       734        734          3
       734        734          4
       734        734          5
       734        734          6
       734        734          8
       735        735          3
       735        735          5
       735        735          8
       735        735          9
       736        736          4
       736        736          6
       736        736          8
       736        736          9
       737        737          8
       737        737          9
       738        738          0
       738        738          3
       738        738          7
       738        738          8
       739        739          0
       739        739          6
       739        739          7
       739        739          8
       740        740          0
       741        741          0
       741        741          3
       741        741          8
       741        741          9
       742        742          3
       742        742          8
       742        742          9
       743        743          0
       743        743          9
       744        744          3
       744        744          5
       744        744          6
       744        744          8
       744        744          9
       745        745          0
       745        745          3
       745        745          4
       745        745          5
       746        746          3
       746        746          6
       746        746          8
       747        747          0
       747        747          3
       747        747          5
       747        747          8
       748        748          3
       748        748          4
       748        748          6
       748        748          9
       749        749          3
       749        749          5
       749        749          7
       749        749          8
       750        750          3
       750        750          7
       750        750          8
       751        751          4
       751        751          5
       751        751          6
       751        751          8
       751        751          9
       752        752          3
       752        752          6
       752        752          8
       753        753          3
       753        753          4
       753        753          8
       754        754          3
       754        754          4
       754        754          7
       754        754          8
       754        754          9
       755        755          4
       755        755          5
       755        755          8
       755        755          9
       756        756          3
       756        756          7
       756        756          9
       757        757          3
       757        757          6
       757        757          9
       758        758          3
       758        758          4
       758        758          7
       758        758          8
       758        758          9
       759        759          4
       759        759          7
       759        759          8
       759        759          9
       760        760          3
       760        760          5
       760        760          9
       761        761          0
       761        761          3
       761        761          7
       761        761          8
       761        761          9
       762        762          4
       762        762          8
       762        762          9
       763        763          1
       763        763          3
       763        763          6
       763        763          7
       763        763          8
       764        764          8
       765        765          8
       765        765          9
       766        766          3
       767        767          4
       767        767          5
       767        767          6
       767        767          8
       767        767          9
       768        768          0
       768        768          4
       768        768          8
       769        769          5
       769        769          6
       769        769          8
       769        769          9
       770        770          0
       770        770          4
       770        770          5
       770        770          7
       770        770          9
       771        771          0
       771        771          4
       771        771          7
       771        771          8
       771        771          9
       772        772          3
       772        772          5
       772        772          6
       772        772          9
       773        773          3
       773        773          5
       773        773          7
       774        774          3
       774        774          6
       774        774          9
       775        775          3
       775        775          8
       776        776          3
       776        776          8
       776        776          9
       777        777          0
       777        777          3
       777        777          7
       777        777          8
       778        778          0
       778        778          3
       778        778          4
       778        778          9
       779        779          3
       779        779          4
       779        779          8
       780        780          3
       780        780          5
       781        781          0
       781        781          3
       781        781          5
       781        781          6
       781        781          8
       781        781          9
       782        782          3
       782        782          7
       782        782          9
       783        783          5
       784        784          0
       784        784          5
       784        784          7
       785        785          3
       785        785          4
       785        785          9
       786        786          8
       786        786          9
       787        787          4
       787        787          5
       787        787          8
       787        787          9
       788        788          3
       788        788          6
       789        789          5
       789        789          7
       790        790          3
       790        790          5
       790        790          9
       791        791          3
       791        791          9
       792        792          0
       792        792          3
       792        792          8
       792        792          9
       793        793          4
       794        794          4
       794        794          7
       794        794          8
       795        795          0
       795        795          3
       795        795          6
       796        796          8
       796        796          9
       797        797          6
       797        797          7
       797        797          9
       798        798          8
       799        799          0
       799        799          7
       799        799          8
       799        799          9
       800        800          3
       800        800          8
       801        801          3
       801        801          4
       801        801          7
       801        801          9
       802        802          0
       802        802          3
       802        802          8
       802        802          9
       803        803          3
       803        803          4
       803        803          5
       803        803          6
       803        803          7
       803        803          9
       804        804          3
       804        804          8
       804        804          9
       805        805          3
       805        805          8
       806        806          3
       806        806          4
       806        806          8
       806        806          9
       807        807          1
       807        807          3
       807        807          4
       807        807          6
       807        807          7
       807        807          8
       808        808          3
       808        808          5
       808        808          8
       809        809          0
       809        809          3
       809        809          4
       809        809          6
       809        809          8
       809        809          9
       810        810          0
       810        810          3
       810        810          4
       810        810          7
       810        810          8
       810        810          9
       811        811          5
       811        811          8
       812        812          3
       812        812          4
       812        812          8
       812        812          9
       813        813          3
       813        813          6
       813        813          8
       814        814          0
       814        814          3
       814        814          5
       814        814          6
       814        814          7
       814        814          9
       815        815          5
       815        815          8
       815        815          9
       816        816          4
       816        816          8
       817        817          1
       817        817          3
       817        817          8
       817        817          9
       818        818          3
       819        819          0
       819        819          3
       819        819          5
       819        819          9
       820        820          9
       821        821          0
       821        821          3
       821        821          5
       821        821          6
       821        821          8
       822        822          0
       822        822          3
       822        822          4
       822        822          7
       822        822          8
       823        823          0
       823        823          6
       823        823          9
       824        824          3
       824        824          5
       824        824          6
       824        824          7
       824        824          8
       824        824          9
       825        825          3
       825        825          8
       826        826          0
       826        826          5
       826        826          9
       827        827          0
       827        827          8
       827        827          9
       828        828          4
       828        828          6
       828        828          7
       828        828          8
       829        829          3
       829        829          4
       829        829          5
       829        829          9
       830        830          0
       830        830          3
       830        830          4
       830        830          7
       830        830          8
       830        830          9
       831        831          3
       831        831          5
       831        831          6
       831        831          8
       831        831          9
       832        832          3
       832        832          7
       832        832          8
       832        832          9
       833        833          3
       833        833          4
       833        833          7
       833        833          8
       834        834          3
       834        834          6
       834        834          8
       834        834          9
       835        835          3
       835        835          5
       835        835          6
       835        835          9
       836        836          3
       836        836          5
       836        836          7
       836        836          9
       837        837          6
       838        838          3
       838        838          5
       839        839          3
       839        839          4
       839        839          7
       839        839          8
       839        839          9
       840        840          3
       840        840          8
       841        841          7
       841        841          8
       841        841          9
       842        842          3
       842        842          4
       842        842          5
       842        842          8
       842        842          9
       843        843          0
       843        843          3
       843        843          5
       843        843          6
       843        843          9
       844        844          5
       844        844          6
       844        844          8
       844        844          9
       845        845          3
       845        845          7
       845        845          8
       846        846          0
       846        846          3
       846        846          5
       846        846          8
       846        846          9
       847        847          3
       847        847          7
       847        847          8
       847        847          9
       848        848          0
       848        848          3
       848        848          7
       848        848          8
       848        848          9
       849        849          3
       849        849          5
       849        849          8
       849        849          9
       850        850          0
       850        850          7
       851        851          7
       852        852          0
       852        852          3
       852        852          6
       852        852          7
       852        852          8
       853        853          0
       853        853          3
       853        853          5
       853        853          9
       854        854          3
       854        854          5
       854        854          6
       854        854          8
       855        855          0
       855        855          4
       856        856          3
       856        856          5
       856        856          8
       856        856          9
       857        857          8
       857        857          9
       858        858          0
       858        858          4
       858        858          7
       858        858          8
       858        858          9
       859        859          3
       859        859          5
       859        859          7
       859        859          8
       859        859          9
       860        860          0
       860        860          5
       860        860          8
       860        860          9
       861        861          0
       861        861          3
       861        861          5
       861        861          7
       862        862          0
       862        862          5
       862        862          8
       863        863          3
       863        863          4
       863        863          5
       863        863          6
       863        863          8
       864        864          0
       865        865          0
       865        865          8
       865        865          9
       866        866          3
       866        866          4
       867        867          5
       867        867          8
       867        867          9
       868        868          3
       868        868          8
       869        869          1
       869        869          5
       869        869          6
       869        869          8
       870        870          3
       870        870          4
       870        870          6
       870        870          7
       870        870          8
       870        870          9
       871        871          3
       871        871          8
       871        871          9
       872        872          5
       872        872          7
       872        872          8
       872        872          9
       873        873          6
       873        873          9
       874        874          0
       874        874          7
       874        874          8
       874        874          9
       875        875          6
       875        875          7
       875        875          9
       876        876          3
       876        876          4
       876        876          7
       876        876          8
       876        876          9
       877        877          8
       878        878          0
       878        878          3
       878        878          5
       878        878          8
       878        878          9
       879        879          3
       879        879          4
       879        879          7
       879        879          8
       880        880          4
       880        880          5
       880        880          8
       881        881          0
       881        881          3
       881        881          9
       882        882          3
       882        882          4
       882        882          5
       882        882          8
       883        883          2
       883        883          3
       883        883          8
       884        884          0
       884        884          3
       884        884          4
       884        884          8
       884        884          9
       885        885          9
       886        886          3
       886        886          5
       886        886          7
       886        886          9
       887        887          0
       887        887          7
       887        887          8
       888        888          0
       888        888          3
       888        888          5
       888        888          6
       888        888          7
       889        889          3
       889        889          4
       889        889          5
       889        889          9
       890        890          0
       890        890          9
       891        891          7
       891        891          8
       892        892          3
       892        892          8
       893        893          4
       893        893          9
       894        894          3
       895        895          4
       895        895          7
       896        896          3
       896        896          8
       896        896          9
       897        897          0
       897        897          4
       897        897          5
       897        897          8
       897        897          9
       898        898          0
       898        898          8
       899        899          6
       899        899          7
       899        899          9
       900        900          0
       900        900          3
       900        900          5
       900        900          9
       901        901          8
       902        902          1
       902        902          3
       902        902          9
       903        903          0
       903        903          3
       903        903          6
       903        903          8
       903        903          9
       904        904          3
       904        904          5
       904        904          7
       905        905          3
       905        905          6
       905        905          8
       905        905          9
       906        906          0
       906        906          8
       906        906          9
       907        907          3
       907        907          6
       907        907          8
       907        907          9
       908        908          0
       908        908          3
       908        908          4
       908        908          5
       908        908          7
       908        908          8
       908        908          9
       909        909          5
       909        909          8
       909        909          9
       910        910          0
       911        911          0
       911        911          1
       911        911          5
       911        911          7
       911        911          8
       912        912          3
       912        912          4
       912        912          9
       913        913          3
       913        913          6
       913        913          8
       914        914          3
       914        914          5
       914        914          6
       914        914          8
       914        914          9
       915        915          0
       915        915          3
       915        915          8
       915        915          9
       916        916          7
       916        916          9
       917        917          5
       917        917          8
       917        917          9
       918        918          3
       918        918          7
       918        918          9
       919        919          3
       919        919          8
       920        920          0
       920        920          3
       920        920          5
       920        920          8
       921        921          3
       921        921          6
       921        921          8
       921        921          9
       922        922          6
       923        923          3
       923        923          8
       923        923          9
       924        924          3
       924        924          6
       924        924          8
       925        925          0
       925        925          5
       925        925          8
       926        926          3
       926        926          4
       927        927          3
       927        927          8
       928        928          2
       928        928          3
       928        928          4
       928        928          7
       928        928          9
       929        929          3
       929        929          4
       929        929          5
       929        929          9
       930        930          3
       930        930          7
       930        930          8
       931        931          5
       931        931          7
       931        931          9
       932        932          0
       932        932          5
       932        932          6
       932        932          8
       932        932          9
       933        933          7
       933        933          8
       933        933          9
       934        934          0
       934        934          4
       934        934          5
       934        934          8
       934        934          9
       935        935          5
       935        935          7
       935        935          8
       936        936          4
       936        936          6
       936        936          8
       937        937          9
       938        938          3
       938        938          5
       938        938          6
       938        938          8
       938        938          9
       939        939          0
       939        939          3
       939        939          8
       940        940          3
       940        940          4
       940        940          7
       940        940          8
       941        941          8
       941        941          9
       942        942          3
       942        942          7
       943        943          3
       943        943          5
       943        943          7
       944        944          1
       944        944          3
       944        944          6
       944        944          8
       944        944          9
       945        945          0
       945        945          3
       945        945          7
       945        945          8
       945        945          9
       946        946          0
       946        946          4
       946        946          9
       947        947          4
       947        947          6
       947        947          8
       948        948          6
       948        948          8
       948        948          9
       949        949          3
       949        949          8
       949        949          9
       950        950          3
       950        950          4
       950        950          5
       950        950          8
       951        951          0
       951        951          3
       951        951          8
       951        951          9
       952        952          0
       952        952          8
       952        952          9
       953        953          3
       953        953          5
       953        953          8
       953        953          9
       954        954          3
       954        954          6
       954        954          8
       954        954          9
       955        955          3
       955        955          4
       955        955          9
       956        956          1
       956        956          3
       956        956          5
       956        956          8
       956        956          9
       957        957          0
       957        957          5
       957        957          7
       957        957          9
       958        958          0
       958        958          7
       958        958          8
       958        958          9
       959        959          0
       959        959          5
       959        959          6
       959        959          7
       959        959          8
       960        960          3
       960        960          5
       960        960          8
       960        960          9
       961        961          0
       961        961          3
       961        961          7
       961        961          8
       962        962          0
       962        962          5
       962        962          8
       963        963          3
       963        963          7
       963        963          8
       963        963          9
       964        964          0
       964        964          3
       964        964          8
       964        964          9
       965        965          0
       965        965          3
       965        965          8
       965        965          9
       966        966          3
       967        967          8
       967        967          9
       968        968          5
       968        968          6
       968        968          8
       969        969          3
       969        969          4
       969        969          9
       970        970          0
       970        970          3
       970        970          8
       970        970          9
       971        971          3
       971        971          6
       971        971          8
       971        971          9
       972        972          0
       972        972          3
       972        972          5
       972        972          6
       972        972          7
       972        972          9
       973        973          7
       974        974          0
       974        974          5
       974        974          8
       974        974          9
       975        975          4
       975        975          5
       976        976          3
       976        976          4
       976        976          5
       976        976          7
       976        976          8
       976        976          9
       977        977          0
       977        977          3
       977        977          8
       977        977          9
       978        978          0
       978        978          4
       978        978          6
       979        979          5
       979        979          9
       980        980          5
       980        980          6
       980        980          7
       980        980          9
       981        981          0
       981        981          9
       982        982          3
       982        982          7
       982        982          9
       983        983          0
       983        983          3
       983        983          8
       983        983          9
       984        984          4
       984        984          8
       985        985          3
       985        985          4
       985        985          5
       986        986          3
       987        987          5
       987        987          6
       987        987          9
       988        988          0
       988        988          4
       988        988          5
       988        988          7
       988        988          8
       988        988          9
       989        989          0
       989        989          6
       989        989          9
       990        990          3
       990        990          7
       990        990          8
       990        990          9
       991        991          0
       991        991          3
       992        992          6
       992        992          8
       992        992          9
       993        993          0
       993        993          8
       994        994          1
       994        994          3
       994        994          9
       995        995          0
       995        995          5
       995        995          8
       996        996          2
       996        996          3
       996        996          5
       996        996          8
       997        997          0
       997        997          8
       998        998          3
       998        998          4
       998        998          8
       999        999          3
       999        999          4
       999        999          8
       999        999          9
      1000       1000          3
      1000       1000          5
      1000       1000          8
      1000       1000          9
      1001       1001          5
      1001       1001          8
      1001       1001          9
      1002       1002          3
      1002       1002          4
      1002       1002          9
      1003       1003          5
      1003       1003          7
      1003       1003          9
      1004       1004          3
      1004       1004          4
      1004       1004          7
      1004       1004          8
      1004       1004          9
      1005       1005          0
      1005       1005          5
      1005       1005          8
      1006       1006          4
      1006       1006          6
      1006       1006          9
      1007       1007          0
      1007       1007          3
      1007       1007          6
      1007       1007          8
      1008       1008          0
      1008       1008          3
      1008       1008          7
      1008       1008          8
      1009       1009          5
      1010       1010          0
      1010       1010          1
      1010       1010          3
      1010       1010          7
      1010       1010          8
      1010       1010          9
      1011       1011          0
      1011       1011          3
      1011       1011          7
      1011       1011          8
      1011       1011          9
      1012       1012          3
      1012       1012          4
      1012       1012          6
      1012       1012          8
      1012       1012          9
      1013       1013          7
      1014       1014          3
      1014       1014          4
      1014       1014          9
      1015       1015          0
      1015       1015          7
      1016       1016          3
      1016       1016          7
      1016       1016          9
      1017       1017          6
      1017       1017          8
      1017       1017          9
      1018       1018          5
      1018       1018          6
      1018       1018          7
      1018       1018          8
      1019       1019          3
      1019       1019          5
      1019       1019          7
      1019       1019          9
      1020       1020          5
      1020       1020          8
      1021       1021          1
      1021       1021          3
      1021       1021          5
      1021       1021          8
      1021       1021          9
      1022       1022          0
      1022       1022          3
      1022       1022          9
      1023       1023          1
      1023       1023          3
      1023       1023          7
      1023       1023          9
      1024       1024          3
      1024       1024          4
      1024       1024          5
      1024       1024          6
      1024       1024          8
      1025       1025          0
      1025       1025          3
      1025       1025          4
      1025       1025          5
      1025       1025          8
      1025       1025          9
      1026       1026          0
      1026       1026          3
      1026       1026          5
      1027       1027          5
      1027       1027          6
      1027       1027          8
      1028       1028          0
      1028       1028          7
      1028       1028          8
      1028       1028          9
      1029       1029          3
      1029       1029          9
      1030       1030          3
      1030       1030          4
      1030       1030          9
      1031       1031          8
      1031       1031          9
      1032       1032          0
      1032       1032          3
      1032       1032          6
      1032       1032          8
      1032       1032          9
      1033       1033          2
      1033       1033          3
      1033       1033          8
      1034       1034          9
      1035       1035          3
      1035       1035          5
      1035       1035          8
      1035       1035          9
      1036       1036          3
      1036       1036          5
      1036       1036          8
      1037       1037          3
      1037       1037          4
      1037       1037          8
      1037       1037          9
      1038       1038          6
      1038       1038          7
      1038       1038          8
      1039       1039          3
      1039       1039          7
      1040       1040          3
      1040       1040          4
      1040       1040          5
      1040       1040          7
      1041       1041          3
      1041       1041          4
      1041       1041          8
      1042       1042          0
      1042       1042          4
      1042       1042          5
      1042       1042          6
      1042       1042          7
      1042       1042          8
      1042       1042          9
      1043       1043          4
      1043       1043          5
      1044       1044          0
      1044       1044          3
      1044       1044          5
      1044       1044          7
      1044       1044          8
      1044       1044          9
      1045       1045          6
      1045       1045          8
      1045       1045          9
      1046       1046          0
      1046       1046          3
      1046       1046          7
      1047       1047          3
      1047       1047          4
      1047       1047          7
      1047       1047          8
      1047       1047          9
      1048       1048          3
      1048       1048          6
      1048       1048          7
      1048       1048          9
      1049       1049          3
      1049       1049          7
      1050       1050          3
      1050       1050          4
      1050       1050          8
      1050       1050          9
      1051       1051          5
      1051       1051          6
      1052       1052          4
      1052       1052          5
      1052       1052          7
      1052       1052          8
      1052       1052          9
      1053       1053          3
      1053       1053          5
      1053       1053          7
      1053       1053          8
      1054       1054          3
      1054       1054          6
      1055       1055          3
      1055       1055          7
      1055       1055          8
      1056       1056          5
      1056       1056          6
      1056       1056          9
      1057       1057          3
      1057       1057          5
      1057       1057          8
      1058       1058          8
      1058       1058          9
      1059       1059          8
      1059       1059          9
      1060       1060          3
      1060       1060          6
      1060       1060          8
      1061       1061          0
      1061       1061          3
      1061       1061          6
      1061       1061          8
      1062       1062          0
      1062       1062          3
      1062       1062          4
      1062       1062          7
      1062       1062          8
      1062       1062          9
      1063       1063          3
      1063       1063          4
      1063       1063          8
      1063       1063          9
      1064       1064          3
      1064       1064          6
      1064       1064          8
      1064       1064          9
      1065       1065          3
      1066       1066          0
      1066       1066          3
      1066       1066          5
      1066       1066          6
      1066       1066          7
      1066       1066          8
      1066       1066          9
      1067       1067          7
      1068       1068          3
      1068       1068          6
      1068       1068          9
      1069       1069          3
      1070       1070          4
      1070       1070          6
      1070       1070          8
      1070       1070          9
      1071       1071          0
      1071       1071          3
      1071       1071          4
      1071       1071          5
      1071       1071          7
      1071       1071          8
      1071       1071          9
      1072       1072          0
      1072       1072          3
      1073       1073          0
      1073       1073          5
      1073       1073          7
      1073       1073          8
      1073       1073          9
      1074       1074          0
      1074       1074          3
      1074       1074          5
      1074       1074          6
      1074       1074          9
      1075       1075          3
      1075       1075          5
      1075       1075          8
      1075       1075          9
      1076       1076          0
      1076       1076          3
      1076       1076          7
      1076       1076          8
      1076       1076          9
      1077       1077          3
      1077       1077          5
      1077       1077          8
      1077       1077          9
      1078       1078          3
      1078       1078          5
      1078       1078          8
      1078       1078          9
      1079       1079          5
      1080       1080          3
      1080       1080          5
      1080       1080          7
      1080       1080          8
      1080       1080          9
      1081       1081          3
      1081       1081          8
      1082       1082          0
      1082       1082          3
      1082       1082          4
      1082       1082          6
      1082       1082          9
      1083       1083          3
      1083       1083          9
      1084       1084          7
      1084       1084          8
      1084       1084          9
      1085       1085          0
      1085       1085          5
      1085       1085          9
      1086       1086          3
      1087       1087          3
      1087       1087          5
      1087       1087          6
      1087       1087          8
      1087       1087          9
      1088       1088          0
      1088       1088          5
      1089       1089          6
      1089       1089          7
      1089       1089          8
      1090       1090          0
      1090       1090          8
      1090       1090          9
      1091       1091          0
      1091       1091          5
      1092       1092          0
      1092       1092          5
      1092       1092          8
      1093       1093          3
      1093       1093          8
      1093       1093          9
      1094       1094          3
      1094       1094          6
      1095       1095          0
      1095       1095          3
      1095       1095          5
      1095       1095          9
      1096       1096          3
      1096       1096          9
      1097       1097          3
      1097       1097          5
      1097       1097          7
      1097       1097          8
      1097       1097          9
      1098       1098          1
      1098       1098          3
      1098       1098          4
      1098       1098          7
      1098       1098          9
      1099       1099          0
      1099       1099          3
      1099       1099          4
      1099       1099          9
      1100       1100          3
      1100       1100          5
      1100       1100          7
      1100       1100          8
      1100       1100          9
      1101       1101          8
      1102       1102          1
      1102       1102          3
      1102       1102          6
      1102       1102          8
      1102       1102          9
      1103       1103          4
      1103       1103          8
      1104       1104          1
      1104       1104          3
      1104       1104          5
      1104       1104          6
      1104       1104          8
      1104       1104          9
      1105       1105          3
      1105       1105          7
      1105       1105          8
      1105       1105          9
      1106       1106          8
      1107       1107          3
      1107       1107          6
      1107       1107          8
      1107       1107          9
      1108       1108          0
      1108       1108          3
      1108       1108          5
      1108       1108          8
      1108       1108          9
      1109       1109          4
      1109       1109          5
      1109       1109          7
      1109       1109          9
      1110       1110          4
      1110       1110          6
      1110       1110          8
      1110       1110          9
      1111       1111          0
      1111       1111          3
      1111       1111          6
      1112       1112          3
      1112       1112          4
      1112       1112          9
      1113       1113          8
      1114       1114          0
      1114       1114          3
